z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um,contacts_2pt1um,rad_um,neighbors,contacts_0pt1um,contacts_0pt5um,contacts_0pt03um,contacts_0pt05um,contacts_30nm,contacts_50nm,contacts_100nm
30.8495886721,18.3769457946,56.4478621758,7.41873638706,0.0,7.16887849632,2.33387211591,3.70195064065,73.0,0.04458830473,0.05365941179,-0.01745851175,0.071918349709,0.0780818110082,0.0361831454404,-0.0177581034119,0.0878711526103,0.096337434658,0.087811097572,8.0,2.0,0.942179521157,"[98, 112]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
30.7041010741,18.799460848,56.7989511894,7.39889494463,1.0,7.21346680105,2.3875315277,3.6844921289,73.0,0.09272201804,-0.16028255207,-0.0808290138,0.202042566306,0.0929253832302,-0.139536519214,-0.0794317588373,0.185512725587,0.202135976062,0.186115277489,8.0,2.0,0.939659657968,"[98, 112]",2.0,2.0,1.0,2.0,1.0,2.0,2.0
30.0305259591,17.5373935089,57.5290458196,7.4133527935,2.0,7.30618881909,2.22724897563,3.6036631151,73.0,0.02386399309,-0.00995031284,-0.03003731911,0.039632555193,-0.0164878816846,0.000159010748615,-0.00892190921785,0.0187476929502,0.0356805199986,0.0342653770763,8.0,2.0,0.941495804775,"[98, 112]",2.0,2.0,1.0,2.0,1.0,2.0,2.0
29.7802149666,17.4590445889,57.716951277,7.47870453667,3.0,7.33005281218,2.21729866279,3.57362579599,73.0,,,,,,,,,,,8.0,2.0,0.949795476157,"[98, 112]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
34.9323523467,55.5386221229,73.0492088509,7.50856495206,0.0,9.27724952406,7.0534050096,4.1918822816,74.0,0.00509117981,0.02244605413,-0.01910715239,0.0299136880093,0.0385846860882,0.00496978778038,-0.0194067440519,0.0434752631482,0.0485560152709,0.0433423587679,10.0,6.0,0.953587748912,"[71, 150, 172, 191, 193]",5.0,5.0,4.0,5.0,4.0,5.0,5.0
34.7731260768,55.7153627065,73.0892968809,7.61032963097,1.0,9.28234070387,7.07585106373,4.17277512921,74.0,-0.01268528312,-0.02738875835,0.01574628675,0.0340441777431,-0.0124819179298,-0.00664272549421,0.0171435417127,0.0222221758532,0.0339689255876,0.0211629304117,10.0,6.0,0.966511863133,"[71, 150, 172, 191, 193]",5.0,5.0,5.0,5.0,5.0,5.0,5.0
34.904345133,55.4997031919,72.9894127618,7.52264262565,2.0,9.26965542075,7.04846230538,4.18852141596,74.0,-0.00088196444,0.01403036601,-0.02784028934,0.0311883109864,-0.0412338392146,0.0241396895986,-0.00672487944785,0.0482511980564,0.0516929625508,0.0552995101319,10.0,6.0,0.955375613458,"[71, 150, 172, 191, 193]",5.0,5.0,4.0,5.0,4.0,5.0,5.0
34.6723427219,55.6101785149,72.98246816,7.55313211289,3.0,9.26877345631,7.06249267139,4.16068112662,74.0,,,,,,,,,,,10.0,6.0,0.959247778337,"[71, 150, 172, 191, 193]",5.0,5.0,5.0,5.0,5.0,5.0,5.0
40.6282220792,107.274579411,50.4249806656,8.30273556571,0.0,6.40397254453,13.6238715852,4.8753866495,75.0,-0.0409020879,0.0189172591,-0.00851859477,0.0458629473899,-0.00740858162181,0.00144099275038,-0.00881818643188,0.0116070648185,0.0220298940161,0.0113811246636,5.0,3.0,1.05444741685,"[65, 108]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
40.5572337894,107.423534207,50.1029169814,8.27641823606,1.0,6.36307045663,13.6427888443,4.86686805473,75.0,-0.01429200823,-0.0312475864,0.00455798438,0.0346619153637,-0.0140886430398,-0.0105015535442,0.00595523934272,0.0185536348237,0.0345785589656,0.0181534490153,5.0,3.0,1.05110511598,"[65, 108]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
40.5952169926,107.17749022,49.9903814835,8.26183019611,2.0,6.3487784484,13.6115412579,4.87142603911,75.0,-0.0060344804,0.0065171959,-0.01337968882,0.016059416833,-0.0463863551746,0.0166265194886,0.00773572107215,0.0498796198581,0.0487153349747,0.0510602699719,5.0,3.0,1.04925243491,"[65, 108]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
40.4837195857,107.228806723,49.9428658898,8.30662632451,3.0,6.342743968,13.6180584538,4.85804635029,75.0,,,,,,,,,,,5.0,3.0,1.05494154321,"[65, 108]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
16.9666985252,6.46287696629,81.533567524,7.5748412328,0.0,10.3547630755,0.820785374719,2.03600382303,76.0,-0.0201768585,0.02897339808,0.0232350121,0.0422661708996,0.0133166477782,0.0114971317304,0.0229354204381,0.0289058931145,0.0394544888655,0.0291441749473,7.0,3.0,0.962004836566,"[88, 225]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
17.1603236261,6.69101395905,81.374694622,7.57512316517,1.0,10.334586217,0.849758772799,2.05923883513,76.0,0.0222042371,-0.027603661081,-0.05185583593,0.0628014169447,0.0224076022902,-0.00685762822521,-0.0504585809673,0.0556344865933,0.0628736070659,0.0569047926389,7.0,3.0,0.962040641977,"[88, 225]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
16.72819166,6.47366229699,81.5495311344,7.57882802682,2.0,10.3567904541,0.822155111718,2.0073829992,76.0,0.0687561067,0.030494848214,-0.04488085568,0.0875878369564,0.0284042319254,0.0406041718026,-0.0237654457879,0.0549572158369,0.0612456313988,0.0668564908264,6.0,3.0,0.962511159406,"[88, 225]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
16.3541845293,6.71377921206,82.0909178019,7.61940270919,3.0,10.4255465608,0.852649959932,1.96250214352,76.0,,,,,,,,,,,6.0,3.0,0.967664144067,"[59, 88, 225]",3.0,1.0,1.0,1.0,1.0,1.0,3.0
32.9855329846,4.71488731981,43.3911900008,7.62331935165,0.0,5.5106811301,0.598790689616,3.95826395815,77.0,0.02998602096,0.032970777355,-0.00462000543,0.0448060047603,0.0634795272382,0.0154945110054,-0.00491959709188,0.0655281060708,0.0716803110202,0.0655062951162,4.0,1.0,0.96816155766,[99],1.0,1.0,0.0,1.0,0.0,1.0,1.0
32.9470329394,4.97449973993,43.627300402,7.703017516,1.0,5.54066715106,0.631761466971,3.95364395272,77.0,-0.02246781887,0.005106881138,0.00480721134,0.0235370431575,-0.0222644536798,0.0258529139938,0.00620446630272,0.0346781553969,0.0233429949553,0.0344555995521,3.0,1.0,0.978283224532,[99],1.0,1.0,1.0,1.0,1.0,1.0,1.0
32.9870930338,5.01471140243,43.4503884424,7.70301470912,2.0,5.51819933219,0.636868348109,3.95845116406,77.0,0.00933991137,0.055372073505,0.00876462573,0.0568341370378,-0.0310119634046,0.0654813970936,0.0298800356221,0.0783732847871,0.064067363475,0.0729820108227,4.0,1.0,0.978282868058,[99],1.0,1.0,1.0,1.0,1.0,1.0,1.0
33.0601315816,5.45071198121,43.5239310516,7.73277208495,3.0,5.52753924356,0.692240421614,3.96721578979,77.0,,,,,,,,,,,4.0,1.0,0.982062054789,[99],1.0,1.0,0.0,1.0,0.0,1.0,1.0
28.3689861067,63.7412803805,85.5277524342,7.53854648886,0.0,10.8620245591,8.09514260833,3.40427833281,78.0,0.0238400406,0.0220794464,-0.03018691316,0.0443519922356,0.0573335468782,0.00460318005038,-0.0304865048219,0.0650980171777,0.0684535410121,0.0649582526731,7.0,4.0,0.957395404085,"[19, 33, 90]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
28.1174284971,63.9151342892,85.7154692889,7.54270733342,1.0,10.8858645997,8.11722205473,3.37409141965,78.0,-0.0311032914,-0.02902598405,0.01654407658,0.0456467847265,-0.0308999262098,-0.00827995119421,0.0179413315427,0.0366777099759,0.0455084570132,0.0360148511233,7.0,4.0,0.957923831344,"[19, 33, 90]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
28.2552958019,63.6865832337,85.4705614826,7.5437078821,2.0,10.8547613083,8.08819607068,3.39063549623,78.0,-0.000187553999998,0.00656257411,-0.0233070236,0.0242140435397,-0.0405394287746,0.0166718976986,-0.00219161370785,0.0438885022402,0.0472200170839,0.049644887021,7.0,4.0,0.958050901027,"[19, 33, 90]",3.0,2.0,0.0,2.0,0.0,2.0,3.0
28.0610706053,63.7382570456,85.4690846792,7.53331687163,3.0,10.8545737543,8.09475864479,3.36732847263,78.0,,,,,,,,,,,7.0,4.0,0.956731242697,"[19, 33, 90]",3.0,2.0,0.0,2.0,0.0,2.0,3.0
34.0221903146,34.2382276743,48.1967568242,7.38319060874,0.0,6.12098811667,4.34825491464,4.08266283775,79.0,0.12622273215,0.06784195704,0.06819824982,0.158700064666,0.159716238428,0.0503656906904,0.0678986581581,0.180710285806,0.186447872691,0.180823065163,9.0,3.0,0.93766520731,"[98, 170]",2.0,2.0,1.0,2.0,1.0,2.0,2.0
34.5905090631,34.7724163125,49.1906366049,7.43033632387,1.0,6.24721084882,4.41609687168,4.15086108757,79.0,0.12086520913,-0.16472676836,-0.0330140942,0.206961922605,0.12106857432,-0.143980735504,-0.0316168392373,0.190755540962,0.207080753133,0.190992100099,9.0,3.0,0.943652713131,"[98, 170]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
34.3153916114,33.4753551443,50.142331165,7.38510888817,2.0,6.36807605795,4.25137010332,4.11784699337,79.0,0.04800240077,0.01358145751,-0.11113667273,0.121819729491,0.00765052599545,0.0236907810986,-0.0900212628379,0.0934002752672,0.112224536362,0.113890928886,9.0,3.0,0.937908828798,"[98, 170]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
33.389252672,33.5822957545,50.5203028246,7.40367101938,3.0,6.41607845872,4.26495156083,4.00671032064,79.0,,,,,,,,,,,9.0,3.0,0.940266219461,"[98, 170]",2.0,2.0,1.0,2.0,1.0,2.0,2.0
20.8037350616,67.2396480679,121.298585126,7.31661572772,0.0,15.404920311,8.53943530462,2.49644820739,80.0,0.0268822035,0.02018004747,-0.01482479768,0.0367377436319,0.0603757097782,0.00270378112038,-0.0151243893419,0.062299951176,0.0653623383407,0.0622278988061,6.0,5.0,0.92921019742,"[1, 139, 184, 224]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
20.6801950809,67.3985460795,121.51025602,7.34417293087,1.0,15.4318025145,8.55961535209,2.48162340971,80.0,-0.029612317,-0.0245402855,0.00373266299,0.0386399754597,-0.0294089518098,-0.00379425264421,0.00512991795272,0.0300931696217,0.0384843452844,0.0298867123096,6.0,5.0,0.93270996222,"[1, 139, 184, 224]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
20.7113006058,67.205315485,121.277088169,7.35932674822,2.0,15.4021901975,8.53507506659,2.4853560727,80.0,-0.0065904665,-0.00542372557,0.00997460916,0.0131279806384,-0.0469423412746,0.00468559801861,0.0310900190521,0.0564989160763,0.0482958904182,0.0482185758917,6.0,5.0,0.934634497024,"[1, 139, 184, 224]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
20.7944223489,67.1626089844,121.225194733,7.33406188678,3.0,15.395599731,8.52965134102,2.49533068186,80.0,,,,,,,,,,,6.0,5.0,0.931425859621,"[1, 139, 184, 224]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
25.6481869908,61.6698313857,22.0103044324,7.51921420983,0.0,2.79530866291,7.83206858599,3.0777824389,81.0,-0.01466991222,-0.02635808683,-0.06288041163,0.069741675006,0.0188235940582,-0.0438343531796,-0.0631800032919,0.0791674871895,0.0707320479087,0.0789286030454,6.0,4.0,0.954940204648,"[36, 93, 161]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
25.1241835606,61.462287395,21.8947933125,7.55018865549,1.0,2.78063875069,7.80571049916,3.01490202727,81.0,-0.01504555802,0.00654184426,0.02836456199,0.0327675589469,-0.0148421928298,0.0272878771158,0.0297618169527,0.0430195847703,0.0326746811951,0.0420650365787,6.0,4.0,0.958873959247,"[36, 93, 161]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
25.3605549105,61.5137979796,21.7763243518,7.55513583143,2.0,2.76559319267,7.81225234342,3.04326658926,81.0,0.06746686659,-0.0180859194,-0.01437346286,0.0713125164512,0.0271149918154,-0.00797659581139,0.00674194703215,0.0290568875084,0.0356218991111,0.0317087574099,6.0,5.0,0.959502250592,"[36, 93, 161]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
25.2407760533,61.3713891655,22.3075595217,7.54376612102,3.0,2.83306005926,7.79416642402,3.0288931264,81.0,,,,,,,,,,,6.0,5.0,0.95805829737,"[36, 51, 93, 161]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
38.2245874722,108.6281847,86.2455658064,7.54070220326,0.0,10.9531868574,13.7957794569,4.58695049666,82.0,-0.0059437453,0.0183500306,-0.00050408766,0.0192952283112,0.0275497609782,0.000873764250385,-0.000803679321885,0.0275753276385,0.0331053931761,0.0275682226175,6.0,5.0,0.957669179814,"[53, 91, 130, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
38.2203867416,108.77267313,86.1987646624,7.5031822056,1.0,10.9472431121,13.8141294875,4.586446409,82.0,-0.0297046672,-0.0200007586,-0.00034995599,0.0358122893325,-0.0295013020098,0.000745274255787,0.00104729897272,0.0295292920526,0.035643788155,0.0295127891461,6.0,4.0,0.952904140111,"[53, 91, 130, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
38.2174704418,108.615186841,85.9648696448,7.49226243076,2.0,10.9175384449,13.7941287289,4.58609645301,82.0,0.0142329804,-0.0019856053,-0.01081717567,0.0179869855437,-0.0261188943746,0.00812371828861,0.0102982342221,0.0292274711577,0.0283399111013,0.0294143286794,6.0,4.0,0.951517328707,"[53, 91, 130, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
38.1273273111,108.599552154,86.0769403569,7.54199743917,3.0,10.9317714253,13.7921431236,4.57527927734,82.0,,,,,,,,,,,6.0,5.0,0.957833674775,"[53, 91, 130, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
35.4190228889,16.1044292228,22.3976005889,7.51406647428,0.0,2.84449527479,2.0452625113,4.25028274667,83.0,0.04151718246,0.03174877483,-0.02991837063,0.0602226705135,0.0750106887382,0.0142725084804,-0.0302179622919,0.0821184094365,0.0867738268681,0.0820086387185,7.0,4.0,0.954286442234,"[99, 103, 137]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
35.1697031336,16.3544195759,22.7245075374,7.53216767385,1.0,2.88601245725,2.07701128613,4.22036437604,83.0,-0.08203480155,0.00195064494,-0.10258079854,0.131363365936,-0.0818314363598,0.0226966777958,-0.101183543577,0.132097057691,0.131236463003,0.133170354767,6.0,4.0,0.956585294579,"[99, 103, 137]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
34.3148631458,16.3697789848,22.0785642181,7.47667088227,2.0,2.8039776557,2.07896193107,4.1177835775,83.0,-0.02006888713,-0.05027744561,0.04045648986,0.067581871382,-0.0604207619046,-0.0401681220214,0.0615718997521,0.095159052827,0.0884037192543,0.0830714997315,7.0,3.0,0.949537202048,"[99, 103, 137]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
34.6520005614,15.9738935863,21.9205414848,7.53871373877,3.0,2.78390876857,2.02868448546,4.15824006736,83.0,,,,,,,,,,,7.0,3.0,0.957416644824,"[99, 103, 137]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
35.5906463299,100.569983913,23.842715236,7.47211712818,0.0,3.02802483498,12.772387957,4.27087755958,84.0,-0.0628444642,0.0253611381,0.03382137295,0.0757396809772,-0.0293509579218,0.00788487175038,0.0335217812881,0.0452477596592,0.0514640780047,0.0454701572646,4.0,2.0,0.948958875279,"[63, 128]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
35.8724911044,100.769677914,23.3478769353,7.51141534189,1.0,2.96518037078,12.7977490951,4.30469893253,84.0,-0.05649583903,-0.0412429497,0.01165430511,0.0709125063389,-0.0562924738398,-0.0204969168442,0.0130515600727,0.0613132076428,0.0707505924961,0.061031049792,4.0,2.0,0.95394974842,"[63, 128]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
35.9696103137,100.444930279,22.9030278091,7.48620078617,2.0,2.90868453175,12.7565061454,4.31635323764,84.0,0.01631749526,-0.0195209428,-0.02582936596,0.0362558133995,-0.0240343795146,-0.00941161921139,-0.00471395606785,0.0262383565918,0.0403221372492,0.036515559981,4.0,2.0,0.950747499844,"[63, 128]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
35.7543655973,100.291222067,23.0315120237,7.49443137929,3.0,2.92500202701,12.7369852026,4.29052387168,84.0,,,,,,,,,,,4.0,2.0,0.95179278517,"[63, 128]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
33.7725573106,83.1778044125,10.8999183217,7.16627173151,0.0,1.38428962686,10.5635811604,4.05270687727,85.0,0.03520449676,-0.0197964673,-0.01125173225,0.0419268194395,0.0686980030382,-0.0372727336496,-0.0115513239119,0.0790069957616,0.072373456582,0.0789637497449,5.0,5.0,0.910116509902,"[52, 161, 235]",3.0,1.0,1.0,1.0,1.0,1.0,3.0
33.6787928752,83.0219267176,11.1771190836,7.17590442509,1.0,1.41949412362,10.5437846931,4.04145514502,85.0,-0.00839589159,0.00381548,0.05222470379,0.0530327122555,-0.00819252639976,0.0245615128558,0.0536219587527,0.059545779557,0.0530008968075,0.0582906946993,6.0,4.0,0.911339861986,"[52, 161, 235]",3.0,1.0,1.0,1.0,1.0,1.0,3.0
34.1139987401,83.0519698669,11.111009701,7.17199008165,2.0,1.41109823203,10.5476001731,4.09367984881,85.0,0.07719528659,-0.0223048594,-0.01438509902,0.0816305708566,0.0368434118154,-0.0121955358114,0.00673031087215,0.0393886426824,0.0454078717941,0.041389602097,6.0,4.0,0.91084274037,"[52, 161, 235]",3.0,1.0,1.0,1.0,1.0,1.0,3.0
33.9941229149,82.8763410528,11.7188466033,7.19505031472,3.0,1.48829351862,10.5252953137,4.07929474979,85.0,,,,,,,,,,,6.0,4.0,0.913771389969,"[52, 161, 235]",3.0,1.0,1.0,1.0,1.0,1.0,3.0
37.0409965082,105.435322868,105.803499417,7.72591864701,0.0,13.437044426,13.3902860043,4.44491958098,86.0,0.0029841605,0.012443248,-0.00670573731,0.0144466794645,0.0364776667782,-0.00503301834962,-0.00700532897188,0.0374836775316,0.0391206020818,0.0374288439597,8.0,5.0,0.98119166817,"[47, 94, 106, 214]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
36.985115364,105.533301199,105.826996744,7.70350712222,1.0,13.4400285865,13.4027292523,4.43821384367,86.0,-0.0312958155,-0.0248725594,0.00541591384,0.0403411006498,-0.0310924503098,-0.00412652654421,0.00681316880272,0.0320965411956,0.0401835389195,0.0318292445764,7.0,5.0,0.978345404522,"[47, 94, 106, 214]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
37.0302479792,105.337454275,105.580573,7.71423871601,2.0,13.408732771,13.3778566929,4.44362975751,86.0,0.0205589744,-0.0009338136,-0.01743384324,0.0269718802892,-0.0197929003746,0.00917550998861,0.00368156665215,0.0221247106603,0.0263926088743,0.0279264709354,7.0,5.0,0.979708316933,"[47, 94, 106, 214]",4.0,3.0,2.0,3.0,2.0,3.0,4.0
36.8849659522,105.330101412,105.742454688,7.65572131416,3.0,13.4292917454,13.3769228793,4.42619591427,86.0,,,,,,,,,,,8.0,5.0,0.972276606898,"[47, 94, 106, 214]",4.0,3.0,2.0,3.0,2.0,3.0,4.0
42.1619277431,36.3938875353,34.6969401352,7.40262882812,0.0,4.40651139717,4.62202371698,5.05943132918,87.0,0.05186969947,0.05499948998,0.05076206404,0.091061499915,0.0853632057482,0.0375232236304,0.0504624723781,0.106025140065,0.113528005088,0.106168057121,5.0,3.0,0.940133861171,"[103, 187]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
42.5849449435,36.8269543855,35.1053629657,7.3736254011,1.0,4.45838109664,4.67702320696,5.11019339322,87.0,0.01863077907,-0.01261272466,0.01584037757,0.0275155285914,0.0188341442602,0.00813330819579,0.0172376325327,0.0267957397277,0.0276536322194,0.0259189747826,7.0,4.0,0.93645042594,"[103, 187]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
42.7169480899,36.7276415929,35.2520620134,7.32388184749,2.0,4.47701187571,4.6644104823,5.12603377079,87.0,-0.02608141281,-0.03455246203,-0.09838145301,0.107484989756,-0.0664332875846,-0.0244431384414,-0.0772660431179,0.10478974251,0.123637229943,0.121201316051,6.0,2.0,0.930132994631,"[103, 187]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
41.8971026482,36.4555749628,35.0466965583,7.38231497078,3.0,4.4509304629,4.62985802027,5.02765231778,87.0,,,,,,,,,,,5.0,2.0,0.937554001289,"[103, 187]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
13.4598953863,17.3344509046,91.203507879,6.87201497389,0.0,11.5828455006,2.20147526489,1.61518744635,88.0,-0.0313515646,0.03282495149,-0.00350012086,0.0455263537879,0.00214194167819,0.0153486851404,-0.00379971252188,0.0159564364737,0.0330804504278,0.0158877593048,8.0,5.0,0.872745901684,"[29, 34, 76, 179]",4.0,1.0,0.0,1.0,0.0,1.0,4.0
13.4307277124,17.5929150896,90.9566451653,6.89582072024,1.0,11.551493936,2.23430021638,1.61168732549,88.0,0.0311918218,-0.01687109196,-0.00269305987,0.0355642525943,0.0313951869902,0.00387494089579,-0.00129580490728,0.0316599438322,0.0357427486567,0.0317478425182,8.0,5.0,0.87576923147,"[29, 34, 76, 179]",4.0,1.0,0.0,1.0,0.0,1.0,4.0
13.4082855468,17.4600718458,91.2022500617,6.90416329533,2.0,11.5826857578,2.21742912442,1.60899426562,88.0,0.1178124231,-0.00421553148,-0.05339286441,0.129415361191,0.0774605483254,0.00589379210861,-0.0322774545179,0.0841231680481,0.0941738032706,0.0942638387835,9.0,5.0,0.876828738507,"[29, 34, 76, 179]",4.0,2.0,0.0,2.0,0.0,2.0,4.0
12.9633450101,17.4268786846,92.129906936,6.90974593395,3.0,11.7004981809,2.21321359294,1.55560140121,88.0,,,,,,,,,,,9.0,5.0,0.877537733612,"[29, 34, 76, 179]",4.0,2.0,1.0,2.0,1.0,2.0,4.0
43.2317095632,42.076800015,80.9303296027,7.72753495333,0.0,10.2781518595,5.34375360191,5.18780514759,89.0,0.0357767037,0.01102810613,-0.00364402597,0.0376147654216,0.0692702099782,-0.00644816021962,-0.00394361763188,0.0696813668111,0.0702371699352,0.0696650535485,6.0,4.0,0.981396939073,"[90, 150, 193]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
43.2013426802,42.1636354964,81.2120359305,7.75697563565,1.0,10.3139285632,5.35478170804,5.18416112162,89.0,0.0305465003,-0.05192863803,0.01240700401,0.0615110224003,0.0307498654902,-0.0311826051742,0.0138042589727,0.0459180428471,0.0616122668291,0.0455175003886,6.0,4.0,0.985135905728,"[90, 150]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
43.3047343802,41.7547485827,81.4525595548,7.68660974206,2.0,10.3444750635,5.30285307001,5.19656812563,89.0,0.0091350663,0.00669372458,-0.00912659701,0.014544763939,-0.0312168084746,0.0168030481686,0.0119888128821,0.0374240990996,0.0332052684536,0.0366077359594,6.0,4.0,0.976199437242,"[90, 150]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
43.2286794052,41.8074550755,81.524489211,7.79729780941,3.0,10.3536101298,5.30954679459,5.18744152862,89.0,,,,,,,,,,,5.0,4.0,0.990256821795,"[90, 150]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
38.3293710247,52.5854384332,90.9355658256,7.75569661182,0.0,11.5488168598,6.67835068102,4.59952452296,90.0,0.017845706,0.01558695734,-0.02913983828,0.037557324675,0.0513392122782,-0.00188930900962,-0.0294394299419,0.0592111834131,0.0610556969615,0.0590628003134,6.0,4.0,0.984973469701,"[78, 89, 150, 185]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
38.086539039,52.7081703808,91.0760831952,7.75446973089,1.0,11.5666625658,6.69393763836,4.57038468468,90.0,-0.0255536609,-0.02866955188,0.0198739211,0.0432424043074,-0.0253502957098,-0.00792351902421,0.0212711760627,0.0340276736994,0.0431225397844,0.0331721628205,6.0,4.0,0.984817655823,"[78, 89, 150, 185]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
38.2521550481,52.4824258778,90.8748732672,7.77917385873,2.0,11.5411089049,6.66526808648,4.59025860578,90.0,0.0018243096,0.00471323031,-0.02897880532,0.0294162166712,-0.0385275651746,0.0148225538986,-0.00786339542785,0.0420227839393,0.0484392297215,0.0504366190395,6.0,4.0,0.987955080059,"[78, 89, 150, 185]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
38.0106650038,52.5195379275,90.8892379095,7.779600321,3.0,11.5429332145,6.66998131679,4.56127980046,90.0,,,,,,,,,,,6.0,4.0,0.988009240767,"[78, 89, 150, 185]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
36.976638576,95.7023335183,84.7898986661,7.40513346687,0.0,10.7683171306,12.1541963568,4.43719662912,91.0,0.0018755329,0.0167688139,0.00593714574,0.0178874381287,0.0353690391782,-0.000707452449615,0.00563755407812,0.0358224990382,0.0395905512912,0.0358708673006,7.0,4.0,0.940451950292,"[53, 56, 82, 197]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
37.0261147905,95.8343714225,84.8046666421,7.40191985655,1.0,10.7701926635,12.1709651707,4.44313377486,91.0,-0.0298484442,-0.0187268281,0.01812298555,0.0396240623497,-0.0296450790098,0.00201920475579,0.0195202405127,0.0355520419528,0.0394710958225,0.0348044609581,7.0,4.0,0.940043821782,"[53, 56, 82, 197]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
